gauge_id,p_mean,pet_mean,aridity,frac_snow,moisture_index,seasonality,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,cly_pc_sav,slt_pc_sav,snd_pc_sav,lit_cl_smj,glc_pc_s01,glc_pc_s02,glc_pc_s03,glc_pc_s04,glc_pc_s05,glc_pc_s06,glc_pc_s07,glc_pc_s08,glc_pc_s09,glc_pc_s10,glc_pc_s11,glc_pc_s12,glc_pc_s13,glc_pc_s14,glc_pc_s15,glc_pc_s17,glc_pc_s18,glc_pc_s19,glc_pc_s20,glc_pc_s21,ele_mt_sav,ele_mt_smn,ele_mt_smx,slp_dg_sav,sgr_dk_sav,area,Class
hysets_09266500,1.80246354986651,14.6898028612499,8.14984739210835,0.401321508395486,-0.826214626993117,0.261529710353442,0.0460674926415223,1.22141560798548,0.644534191251968,4.27223230490018,14.827608431751,33.1983147555643,51.8878810285602,1,0,0,0,93.1464683809336,0,0,0,0,0,0,0,3.65521686350206,3.65521686350206,0,0,0,0,0,0,0,2851.31628186606,2299.90022182746,3447.57422469766,88.3020075048257,359.199603797124,262.48139320316,3
hysets_09289500,2.44426654801833,13.4263892121295,5.49301352711096,0.525409412155864,-0.729378060081221,0.539427565872771,0.0349784379492093,1.21666666666667,0.554452734615648,3.4468085106383,15.4569477458244,32.7284738729122,52.5430522541756,3,0,0,0,78.6027315584587,0,0,0,0,0,0,0,8.74168647494626,11.655581966595,0,0,0,0,0,0,0,3268.33031505085,2667.33031505085,3884.1116393319,136.642369364561,603.893853993468,200.984683991813,3
hysets_09292500,2.26294270655073,12.2591874871654,5.41736538520295,0.44409406180618,-0.730583833680795,0.50575465328781,0.0368950646861523,1.23059360730594,0.571086316654117,3.62109375,15.198968447962,33.397936895924,51.403094656114,1,0,0,0,81.607220864266,0,0,0,0,2.403094656114,0,0,8.785558271468,7.00515776019,0,0,0,0,0,0,0,3173.03234139929,2399.74866458884,3969.16941672498,137.439198977444,467.245388289672,324.853162602032,3
hysets_09299500,2.02155725922374,13.5268779519474,6.6913157617616,0.394326594447772,-0.802942829018229,0.275516328922745,0.0410021219796016,1.20766129032258,0.603258265452803,3.97339945897205,15.3636078817317,33.090823645195,51.5455684730734,1,0,0,0,85.0003133009518,0,0,0,0,2.54556847307337,0,0,9.90886305385325,2.54525517212159,0,0,0,0,0,0,0,3071.01848475615,2392.2095310751,3674.82806503911,115.818039408658,365.90823645195,297.563005481729,3
hysets_09304200,2.40954000958311,16.1997939626259,6.72318944620003,0.510366257614362,-0.747993900445679,0.590049877189895,0.034362379355192,1.14090909090909,0.563214456841673,3.48054145516074,12.688255222654,38.2181514109042,49.1458486767328,3,0,0,0,91.8294947964663,0,0,0,0,0,0,0.268947054518126,0,7.04861449969398,0,0,0,0,0,0,0,2817.77986125484,2265.45755464539,3320.03394028964,115.407113273104,350.736234723353,1665.6034313106,3
hysets_09304500,2.32367102471077,16.3554007803409,7.03860426300092,0.414074406448876,-0.755837909463466,0.574074355978295,0.0361421041823533,1.14533622559653,0.572386884797043,3.54923599320883,13.3981305781557,38.355527870504,48.2900364587533,3,0,0,0,87.4169586733195,0,0,0,0,0,0,0.230578071407638,0.0485084450180802,11.145849236878,0,0,0,0,0,0,0,2739.59572083998,2221.66311103422,3246.87128160759,112.055022016619,329.076723024659,1937.10501230102,3
hysets_09306222,1.5920672188377,8.44188308576906,5.30246649505926,0.403109325577531,-0.585376766577758,1.06974115432778,0.0512697652132247,1.21986970684039,0.676090081456636,4.49772313296903,17.5322589290888,36.218697832062,46.2226143604026,3,0,0,0,84.5660710764121,0,0,0,0,0,0,0,11.4590301728186,3.72720365564181,0,0,0,0,0,0,0,2225.9711836572,1917.6073403676,2612.08392819388,98.7319539753792,166.224950121432,1686.52860911568,2
hysets_09310500,1.61919159422273,16.0749017728798,9.92773296886854,0.450905163798086,-0.814825691993176,0.462520324600797,0.0520227257170237,1.23980424143556,0.681771510712574,4.85853658536585,21,41,38,3,0,0,0,92,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2644,2322,2955,119,141,147.747755004442,3
hysets_09312600,1.63652542952973,14.1797029228558,8.66451731637954,0.423543822275093,-0.785710967506274,0.530294252774769,0.0531179409952768,1.25769854132901,0.682524471216373,4.81458232737808,18.3028878418129,39,42.6971121581871,3,0,0,0,90.4566823728065,0,0,0,0,0,0,0,3.02887841812902,6.51443920906451,0,0,0,0,0,0,0,2522.07656171695,2229.43250517485,2999.07186049678,113.398925536548,169.754868994445,194.968920975064,3
hysets_09337000,1.49198302416319,12.7043562187692,8.51508094463393,0.337243051648973,-0.838394885188233,0.281575424485211,0.0598261345745773,1.3961661341853,0.712369087548771,5.54744136460554,15,34,51,3,0,0,0,82,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,2663,1757,3408,98,442,175.109526909432,2
hysets_09342500,2.18054623862001,15.7753891436785,7.23460427679909,0.438200930861392,-0.799144365152793,0.418987689052397,0.0475049626942295,1.27339449541284,0.627626805393935,4.4466537342386,11.687808364533,34.8425773744297,53.4696142610373,1,0,0,0,92.3106726421828,0,0,0,0,0,0,0,0,5.46068116845685,1.90201964019622,0,0,0,0,0,0,2966.42243772033,2280.377847631,3861.50241218385,161.803784412756,371.703032505807,726.277414620738,3
hysets_09352900,2.69951947429665,10.1341741392294,3.75406594978159,0.518273570044956,-0.656529970617377,0.600079444639965,0.0413443767540557,1.23265306122449,0.587514545827914,4.16044595249636,10,34.4022062441454,55.5977937558546,3,0,0,0,91.5977937558546,0,0,0,0,0,0,0,0,6.70110312207272,1.70110312207272,0,0,0,0,0,0,3393.66590162331,2606.43021760836,4064.85554021225,225.663981080218,444.464365188835,207.079351947947,4
hysets_09386900,1.29982271202684,15.819215552057,12.1702870750656,0.214425070973992,-0.893315112117669,0.195253957813922,0.0640016428229173,1.36695906432749,0.750290916558286,6.21371882086168,16.1347338745958,33.0449112915319,50.8203548338723,5,0,0,0,93.922129003234,0,0,0,0,0,0,0,0.808403247574525,5.26946774919151,0,0,0,0,0,0,0,2425.01774169362,2246.19738685974,2645.29337092179,37.7634919560426,127.110830702,184.937700243951,1
hysets_09403600,1.08691696899174,7.94337257854749,7.30816870576233,0.359938112502377,-0.70848348577335,0.867479542237434,0.0606475460332671,1.41082802547771,0.804367170922034,8.02663934426229,17.3672921291434,34.3883197848028,48.518943585421,5,0,0,0,43.3004157635586,0,0,0,0,0,0,0.337124715829992,49.5351277195381,6.59953540463538,0.337124715829992,0,0,0,0,0,0,2000.71157270403,1733.62705117839,2468.54276875813,71.6638361734291,179.996551081261,502.129526488885,2
hysets_09404450,1.44898076528168,14.873177493326,10.2645789714363,0.308076122051534,-0.834557521350673,0.391872996654784,0.061468957491957,1.38366718027735,0.756383051543569,6.47713950762016,17,36,48,5,0,0,0,94,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2232,1813,2591,120,216,192.720672140887,2
hysets_09405500,1.46095146827299,14.1789739201862,9.70530111924073,0.321169762874878,-0.822767599069861,0.412694662715533,0.0615374084468478,1.39813374805599,0.765418577589157,6.74020494273659,19.1871632466305,37.204157496698,43.8307852528923,5,0,0,0,84.5329629697842,0,0,0,0,0,0,0.171869895561026,7.18567057221041,7.4054547703838,0,0,0,0,0,0,0,2242.57545337533,1572.11599921895,2876.93452997782,129.10499449949,416.082919946344,896.115180603787,2
hysets_09442680,1.46326921760559,14.2863221301938,9.76329028063002,0.121258134475954,-0.882886348840506,0.18776852381387,0.0608528988979396,1.43618739903069,0.725922376617154,6.19450934579439,18.6679066849343,34.7803687066814,46.6043798599174,3,0,0,0,95.3128373522782,0,0,0,0,0,0,0,3.99412193938895,0.895975479604517,0,0,0,0,0,0,0,2381.84285936366,2085.931672946,2909.22219571204,77.9496748964823,164.838506423229,859.468093291041,2
hysets_09447000,1.52831131494284,13.3709569443494,8.74884378177193,0,-0.84881773268772,0.314393974951787,0.0598945855294681,1.41585760517799,0.755493189129988,7.28514851485149,19.6650749634202,35.6019448279873,44.7522488122027,7,0,0,0,91.7964020013472,0,0,0,0,1.39538919891628,0,0,6.0888585552235,0.719350244513062,0,0,0,0,0,0,0,1832.68245336011,1491.74757772782,2355.98369327355,96.0218255042449,216.924165071914,1609.84856909774,2
hysets_09447800,1.05522828393458,8.93943254158398,8.47156267291468,0,-0.832447729455045,0.412156994898062,0.0584571154767609,1.42570951585977,0.8098432473133,8.61062590975255,20.7780283431691,35.5625640946896,43.539832264608,3,0,0,0,44.6821938892508,0,0,0,0,0,0,0.0518296898040741,53.6956955336493,1.7284932516276,0,0,0,0,0,0,0,1591.14256911455,1324.03088145796,2147.16781029724,81.5506808946798,179.239588394772,782.346483528632,2
hysets_09473000,1.19032514203574,8.49529878841813,7.13695652423937,0,-0.820645970070203,0.37657649174385,0.0617427613115202,1.44551282051282,0.79485248819221,8.46355685131195,21.0613859577959,35.1820596581441,44.0221166204978,3,0,0,0,53.1115161443351,0,0,0,0,0,0,1.9497550836068,40.8465791252411,4.00389420588179,0.0828348336704146,0,0,0,0,0,0,1390.80835005411,1064.01195527669,2170.83661928993,91.0548419909694,216.938727778458,1453.48896298806,2
hysets_09494000,1.77434321308781,21.0185152987885,11.8458002621775,0.165699937747245,-0.894814315593999,0.180119908147162,0.0616058594017386,1.39318885448916,0.712437538503662,6.52539184952978,19.8953698135228,36.3928367142321,43.8029130628945,7,0,0,0,97.9429580128171,0,0,0,0,0,0,0,0.105462051865337,1.9515799353176,0,0,0,0,0,0,0,2211.79794657779,1769.78523532521,2818.08069666464,76.298842327228,260.184575600659,1629.39116961133,2
hysets_09496500,1.36866109932234,29.594842220549,21.6232069686222,0,-0.941533603240963,0.11107101174124,0.0628379765897734,1.36810730253353,0.762885892258197,7.29862475442043,22.5820399343233,34.7122369531177,42.6920471037567,3,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935.11626993304,1645.45346070356,2206.69773843274,81.9491844275189,167.678949621268,1143.28296492661,2
hysets_09497800,1.40186802655897,26.2607810253953,18.7327055955866,0,-0.929755733366656,0.145117421298623,0.0626326237251009,1.41203703703704,0.773495790266274,7.64029749830967,20.9583930205699,33.9390260962916,45.2398980464419,3,0,0,0,99.6034178659762,0,0,0,0,0,0,0,0,0.396582134023743,0,0,0,0,0,0,0,1748.07849391994,1393.1811618845,2108.124707645,94.8005018639252,215.340246719604,750.56263592137,2
hysets_09497980,1.48845232390992,27.3007365322746,18.341693646297,0,-0.925451432278832,0.1595530387813,0.0597576836196864,1.42414355628059,0.771031555890205,7.72035640849897,18.5742318234556,34.1371761385021,47.1612257858275,3,0,0,0,99.1938710708623,0,0,0,0,0.48367735748262,0,0,0,0,0.32245157165508,0,0,0,0,0,0,1674.0687453512,1310.3772610187,2157.13664643495,103.63134190892,225.321379779883,516.864897970429,2
hysets_09504420,1.50512697652132,27.0796440550346,17.9916010259955,0,-0.923219875384495,0.1636309579158,0.0606475460332671,1.39308176100629,0.756725306318023,7.31634679020516,21.1694711743608,36.3059954340654,42.9081853940566,2,0,0,0,99.7160983617279,0,0,0,0,0,0,0,0.273784126177892,0.0101175120941745,0,0,0,0,0,0,0,2036.37062274724,1535.68331712218,2363.30573336581,67.2940201759891,227.228876606672,602.348084513328,2
hysets_09505800,1.61162707919775,23.0787637757548,14.3201638106274,0,-0.905233979980235,0.192025462398203,0.0631117804093367,1.43167701863354,0.756109247724006,7.23379174852652,20.5843484005327,36.2163328910818,43.0109156493694,2,0,0,0,97.0961181925444,0,0,0,0,1.87898234600066,0,0,1.02489946145491,0.170816576909151,0,0,0,0,0,0,0,2020.51675144968,1770.6203907038,2322.36111376182,54.9461150281574,178.689850884034,624.129730326681,2
hysets_09510200,1.31945855294682,15.7697125059894,11.951654313635,0,-0.875501971926958,0.297514142377623,0.0570880963789444,1.46059544658494,0.835375453487576,10.238255033557,20.3617894906916,32.7148039459327,46.6106285943397,3,0,0,0,64.7387822437447,0,0,0,0,0,0,0,33.0933050519894,2.16791270426597,0,0,0,0,0,0,0,1142.88489017004,739.534765313721,1860.61271694476,112.971647108063,336.808705576863,425.358840084309,1
hysets_09512280,1.1270901499076,6.51157984803889,5.77733719753712,0,-0.739035306410156,0.631559322020855,0.0520227257170237,1.45593869731801,0.853446505578753,11.3345454545455,23.5954875647179,33.7022562176411,42,1,0,0,0,73.2195795349769,0,0,0,0,0,0,0,26.7804204650231,0,0,0,0,0,0,0,0,1110.65430311591,765.748987310574,1559.38355699898,101.34286813518,183.207495076716,188.672591531076,1
hysets_09513780,1.13827640495587,7.75328564583476,6.81142612820422,0,-0.786747813456161,0.490178360112433,0.0520227257170237,1.45593869731801,0.845506194811418,10.8350877192982,19.0459462360627,33,47.9540537639373,2,0,0,0,91.3810645444277,0,0,0,0,0,0,0,8.61893545557231,0,0,0,0,0,0,0,0,1189.70793577877,751.399914125449,1744.13762402181,122.04862369861,253.959408689032,177.381814069221,1
hysets_09537200,1.07081251283457,8.04972140461361,7.51739572346332,0,-0.838855698753962,0.336397066483565,0.0630433294544458,1.44811320754717,0.813950304606749,8.96757164404223,22.3266484073265,35.3266484073265,42.346703185347,7,0,0,0,43.9097534989079,0,0,0,0,0,0,0,49.0501369450512,6.71346114871442,0,0,0,0,0,0,0,1581.09176303008,1378.55453945354,2011.06168086305,62.6232146476223,125.432694256428,203.971192294946,1
hysets_09AA012,2.1679540009583,1.24850434663562,0.575890607496167,0.592803589603008,0.43807339125043,1.49675487627918,0.0326511054829214,1.16341463414634,0.546443972893422,3.21247484909457,10.9198060252873,39.4671969601995,49.7399779091252,7,0,0,0,5.30261530821158,0,0,0,0,9.33200919574808,0,0.337273065896802,0,0.0367512045904589,71.5734378935141,0.0066862653547877,0,0,0,12.2491208548985,1.33505317507212,1415.07666362731,870.883518192527,2124.00020689238,186.327496047179,309.990867850495,859.604340494102,3
hysets_09AA013,2.82797864330205,1.36532206174276,0.482790796520499,0.656661941354631,0.443230264599237,1.55758442041904,0.0321719487986857,1.17794486215539,0.48709699500308,3.08185361628411,11.1795565051067,37.2251693223904,51.8072815145422,8,0,0,0,6.11654050501713,0,0,0,0,7.25671323193089,0.144092083644148,1.45518684971924,0,0,60.7066778042487,0.254398519189897,0,0,0,13.2151090439449,10.9264481013719,1239.29388141517,718.760407603589,2053.13260106769,160.281065702433,227.955363213782,983.919479868735,3
hysets_09AH003,1.39994044766926,2.66741871449111,1.90538013165635,0.259333097571796,-0.0094275165077096,1.70407307295683,0.0427133958518721,1.3,0.675063317133274,4.58697674418605,14.1759825067045,44.8858121170591,40.7668714052377,9,0,0,0,5.26026920855546,0,0,0,0,45.6996858007478,0.151059745185027,9.03416371197726,0.421585032265986,6.15175863812751,13.7563670592402,0,0,0,0,19.5264432302152,0,1065.11461790473,668.301430680141,1582.16348480523,128.772003146209,294.915472798482,1785.24735156684,3
hysets_09CA004,1.74008214114585,0.896210555137207,0.515039223692653,0.632976011042932,0.597168664255378,1.2032329786602,0.0427818468067629,1.24750499001996,0.652953658703539,4.01980615254952,11.7276610853628,40.8982702656279,47.1719261804851,5,0,0,0,1.82107046584871,0,0,0,0,19.818129162087,0,1.15326950354662,0,0.866902292797874,56.8460953224309,0,0,0,0,4.86700093444276,14.8584629004995,1757.8686329023,1122.78387512625,2825.98451137728,196.202241707848,469.093135303705,650.249523823299,3
hysets_09EA004,1.56688890410021,1.61998904784723,1.03388890150927,0.296841606847949,0.334003201586724,1.40197229549156,0.0368266137312615,1.20357941834452,0.63050174549935,4.08289007092199,14.0386331720709,43.7542094249107,42.235057300458,5,0,0,0,16.0495856864166,0,0,0,0,21.2723487099292,0,2.1739822242287,0.11823071816786,2.55044767888497,50.7336326968817,0,0,0,0,7.07567494089539,0,1226.49954498131,724.226846377398,1891.99414276537,173.873682972723,332.543470165773,1081.89696656367,3
hysets_10011500,2.17788965706069,16.011784516394,7.35197233913297,0.53504534973171,-0.765480728760418,0.548231877673877,0.0362790060921349,1.16228070175439,0.589431172564857,3.74717145343777,15.1331927864314,32.0721567931027,52.7946504204658,3,0,0,0,95.2832740098449,0,0,0,0,0,0,0,0.464352618194586,3.58323019440293,0,0,0,0,0,0,0,2973.90433727105,2525.24780996848,3618.7089719986,119.837874235301,280.907919976492,453.961231815062,3
hysets_10032000,1.87756314600588,15.8446170169074,8.43892630221973,0.583419349860303,-0.733008082452582,0.828480353798634,0.0405914162502566,1.16962524654832,0.610240262851667,3.925583443417,10.9256527558929,34.9256527558929,54.1486944882143,3,0,0,0,96.1802357903361,0,0,0,0,0,0,0,1.83027797703783,1.98948623262604,0,0,0,0,0,0,0,2523.86637872821,2098.63166361816,3035.51213706973,153.009098725625,183.269837368167,423.068352961972,3
hysets_10113500,2.02627353001572,14.6765986720515,7.24314780538915,0.481031058067107,-0.684153821080714,0.936698489593004,0.0502430008898624,1.24406779661017,0.643165172154152,4.35605006954103,22.2035654573696,41.6226238001195,36.2797018733591,6,0,0,0,89.3095988669944,0,0,0,0,0,0,0,6.95028918844439,2.8589141148736,0,0,0,0,0,0,0,2180.02150019597,1699.22264676841,2692.48971832482,122.931998530882,347.625878534825,680.828547710046,2
hysets_10173450,1.6547922513519,15.1412512834554,9.14994088900621,0.434319053736841,-0.832718542850999,0.327468456126233,0.058799370251215,1.35703001579779,0.721952221233486,5.8692264885921,17.2494943141035,38.6247471570517,45.0173448245893,10,0,0,0,87.28013847611,0,0,0,0,2.20150532750767,0,0,5.0451026366564,5.47325355972596,0,0,0,0,0,0,0,2724.30811912153,2259.490154274,3155.62845487944,64.308460624983,279.11118193838,268.543105240778,2
hysets_10174500,1.6165514408926,12.6689828188104,7.8370427926593,0.441580150138589,-0.795975004331004,0.430215180701347,0.0596892326647956,1.34775888717156,0.727359846669861,6,17.544476134036,37.4323210448902,45.1770345802989,10,0,0,0,82.229698396174,0,0,0,0,1.47274319555819,0,0,11.0141723149617,5.24888965293508,0,0,0,0,0,0,0,2571.58061404182,2164.91962361486,3011.03760048421,66.5708848964087,205.198352777238,872.502411318145,2
hysets_10194200,1.55374768978027,12.1709186118146,7.83326578174082,0.452399630792607,-0.768567509324116,0.511528441471276,0.0581833116571976,1.24633431085044,0.711753028954754,5.24621594349142,17.1922087802917,35,47.8077912197083,6,0,0,0,86.5222899972127,0,0,0,0,0,0,0,7.01534624555211,5.04336502553415,0.837997463402151,0,0,0,0,0,0,2366.55285096713,1832.95674145026,3356.22426119274,135.764358195036,330.876020843048,425.399371755817,2
hysets_10234500,1.52628311314942,14.4087863645698,9.44044144918688,0.43962911733734,-0.823163680259338,0.358001405111842,0.0577726059278526,1.23211678832117,0.708604285029776,5.34158926728586,14.7907301316791,34.3953650658395,51.2092698683209,1,0,0,0,92.0926986832091,0,0,0,0,0,0,0,5.53511092175362,1.18609519751863,0,0,0,0,0,0,0,2745.36311859073,2136.68826181306,3573.80971781588,124.39536506584,400.952254996195,236.093866364831,3
hysets_10258500,0.801794784037254,16.5413731261551,20.6304324441533,0,-0.927267189272966,0.193296618276228,0.0516120199876788,1.43893129770992,0.885002395783421,13.5951629863302,15.4229353662609,27.8458707325218,56.7311939012173,9,0,0,0,34.6522890288698,0,0,0,0,0,0,0,39.0752243951306,1.15412926747823,24.5412926747823,0,0,0,0,0,0,1240.15148160347,486.958932713034,2448.09627444522,133.451346370784,598.410861121397,241.464649750112,1
hysets_10296000,2.21577246902592,10.3509480457252,4.6714850872191,0.753771425952675,-0.540764783131416,1.22437174686102,0.0561297830104729,1.41868512110727,0.736806078444794,6.23638470451912,12.9295179152179,30.685557490841,56.3849245939411,9,0,0,0,81.0009093001217,0,0,0,0,0.413260830202617,0,0,9.56039575623121,0,7.68683330179301,1.23978249060785,0,0,0,0,0,2700.40654522844,2094.35260065628,3451.67844335841,145.696464980283,367.162989502753,467.788549674147,3
hysets_10296500,2.05983708672734,9.91511533985903,4.81354346115406,0.746943090157049,-0.54439232050484,1.22253452677266,0.0560613320555821,1.40721649484536,0.741323841467588,6.32593457943925,13.4553505755072,31.77447827479,54.7701711497027,1,0,0,0,82.3847359643842,0,0,0,0,0.812061341432269,0,0,10.1223065989021,0,5.69955469111806,0.915492906118956,0,0,0,0,0,2623.07525435589,1986.73185950202,3451.76423525028,145.224360290569,410.221853586517,631.09483248149,3
hysets_10329500,1.08615990143064,4.84464713532752,4.46034430929217,0.301338715234921,-0.378395533800225,1.71835317305275,0.0592100759805599,1.30862329803328,0.762748990348415,6.46345707656613,19.6313716167242,39.6769086393253,40.6917197439505,1,0,0,0,28.2844867040892,0,0,0,0,0,0,0,67.5544039404967,2.44314948989456,0,0,0,0,0,1.23368997215881,0,1872.58484551714,1573.10494956113,2347.61506945207,86.03003108651,192.511899292805,453.528494259817,2
hysets_10396000,1.21381956328293,6.32241289615991,5.20869253339447,0.31045582807894,-0.474571815012329,1.51066037443879,0.0521596276268053,1.1924882629108,0.726196180436717,5.74390904168923,20.532817063509,39.9802455468801,39.7202914889073,2,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1886.5178520985,1496.93527754929,2774.81457982563,74.6136437642326,254.402770422287,531.425121327489,3
hysets_10AC005,1.98500855636936,1.41582038469435,0.713256565142434,0.4719729660646,0.454766152153144,1.39962808821545,0.0262167157231843,1.13988095238095,0.52542952974194,3.00195541650372,12.3633733529699,40.4235149080105,47.2131117390196,3,0,0,0,6.78868183746218,0,0,0,0,9.15921587010683,0,0.805074846954821,0,0,73.9918547436577,0.559157932896309,0,0,0,8.21281308448188,0.103828436054517,1388.63188425189,1014.19217630564,1977.8415885705,122.704365418139,223.086155670535,876.770252304341,4
hysets_10BE007,2.08343076185911,2.89312204805258,1.38863364265149,0.371360747261589,0.0904879622730865,1.52477251064662,0.0314874392497775,1.20104438642298,0.555753302758573,3.06493016232541,16.895964911586,42.0352615226062,40.9208865022186,3,0,0.0593024820774576,0,18.4342592208376,0,3.53651101999976,0,0,12.8375981597738,0.332974515140409,3.35757053494995,0,0.147887063589251,49.1272629409179,0.443661190767753,0,0.110991505046803,0,11.8293187059104,0,1374.63116213926,774.599915927789,2121.77209818356,211.239142828126,364.637322012379,1167.51322648985,3
hysets_10BE009,1.60975699911013,9.31840030118427,5.78869997542204,0.412091899329954,-0.39462200070168,1.81725770000367,0.0400438086111301,1.24468085106383,0.650694777192142,3.70027247956403,15,42,43,6,0,9,0,16,0,44,0,0,7,0,18,5,0,0,0,0,0,0,1,0,1015,430,1517,147,226,208.337022131825,2
hysets_10CD003,1.60766445341912,9.88065507563831,6.14596849151234,0.291233952116366,-0.485790094608865,1.67964050436253,0.0468889041002121,1.36454183266932,0.696693818878773,4.42329421990439,15.7246412537899,42.8805647311393,41.3649351978556,3,0,0.724641253789863,0,29.0455462429793,0,65.0440302086661,0,0,0,0,5.91042354835451,0,0,0,0,0,0,0,0,0,560.291664538962,413.249522220097,949.693523678867,33.5165421421874,76.0487717101389,275.821337086935,1
hysets_10CD004,1.75407830789238,9.80373468409889,5.58910890123177,0.188142286291881,-0.593813716694967,1.27474882503347,0.0459305907317407,1.375,0.675131768088165,4.29760348583878,15.2932911767413,41.2932911767413,44.120126469776,3,0,1.46645588370664,0,46.6287323396749,0,51.9048117766184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758.575694102485,560.363541153728,1109.29329117674,52.2262029441546,99.3322794185332,332.9363351687,1
hysets_10CD005,1.77545554110478,9.82827161338904,5.53563374911284,0.187911044749562,-0.630840407717593,1.03495413586063,0.0473680607844479,1.37848605577689,0.67472106235882,4.24504737295435,15,42,43,3,0,11,0,46,0,39,0,0,0,0,4,0,0,0,0,0,0,0,0,0,718,486,1075,61,111,108.132684009164,3
hysets_10ED003,1.43136080498323,10.8484940789925,7.57914708941576,0.340991946521292,-0.604643378697437,1.14515303461479,0.048463276062701,1.28493647912886,0.724005749880211,4.74304932735426,14.2127080227978,45.6000957266655,40.0574786946564,5,0,0,0,70.2278132895262,0,7.61263177277404,0,0,13.6031777905282,0,8.45534180727539,0,0,0,0,0,0,0,0.0547472761391062,0,325.855904430012,237.373932901412,450.108155333225,17.3469931328038,59.7529595734132,554.504406446649,3
hysets_10FB005,1.29582312273258,11.2716900540763,8.69847887133471,0.353318760503216,-0.643746413755209,1.03392295769102,0.0478472174686836,1.27090909090909,0.735231706482305,4.81875280394796,14.4432423828164,45.5129147136425,39.8595198412203,5,0,0,0,82.4680985490514,0,1.53457057557526,0,0,12.9389783724606,0,2.29191771905758,0,0,0.179837418008008,0,0,0,0,0.0177563848679121,0,319.076648236387,239.334983522738,398.209672621399,15.0800191942323,50.3144375947687,1232.02759458431,3
hysets_10GC003,1.28828325005134,9.91116845780006,7.69331469411331,0.328738478913535,-0.462452597585286,1.64838597831628,0.0483263741529194,1.24295774647887,0.73728523512903,4.99814385150812,15.4253771591639,41.273217971255,43.2245380259236,5,0,0,0,73.6371013326598,0,11.0455903335117,0,0,3.70893863583814,0,10.3058694803847,0,0,0.105124778082273,0,0,0,0,1.13202314056284,0,311.021698170783,212.488087390806,543.849814990042,18.0400938445783,63.9339638039203,1938.71372938841,3
hysets_10LC003,0.820616058594045,5.05361489492781,6.15831830489172,0.385237553485817,-0.242430546538219,1.80965647323711,0.0472311588746663,1.21693121693122,0.788418098432473,6.24281842818428,13.8566462322064,37.2200051365784,49.2401901360251,5,0,0,0,17.2326227358179,0,0,0,0,7.77660898161216,7.36475085740183,1.79275434279006,0.0121133495273529,0,51.8508232556328,0,0,0,0,13.7601522598388,0,162.169415113024,49.7456464912461,267.53880556271,26.9903843514527,57.6021801539141,1268.64230712307,1
hysets_10LC007,0.843307550140355,4.97822917379698,5.90321902486043,0.381058525965361,-0.24498041647626,1.78005572991709,0.0481210212882469,1.23550087873462,0.784721746868369,6.11413333333333,14.5511751478593,37.2407926735931,48.4399798787958,5,0,0,0,11.9663123924963,0,0.0866074053726496,0,0,62.4967126007939,0.0306839319563782,6.41385653000549,0.455309323657339,0,1.82596011463898,0,0,0,0,16.4455270076248,0,189.22685054867,23.7449481598816,306.68646429298,26.174738919167,77.4565955274112,608.289713257434,2
hysets_11012500,0.865237867068266,15.3823177493326,17.7781374750199,0,-0.923026616861206,0.200382086656016,0.0540762543637483,1.48217636022514,0.866315285098227,12.1575408261287,14.2719877003362,23.5439754006724,61.4560245993276,9,0,0,0,45.991864703698,0,0,0,0,0,0,0,0.543975400672367,5,48.7361475959658,0,0,0,0,0,0,989.506373835117,729.722951919316,1317.0910257173,62.4478893030256,201.640061498319,219.613871102788,1
hysets_11015000,0.989636525429552,22.3645102334176,22.5987114043818,0,-0.938930317746604,0.166820832671383,0.0553083715517831,1.48256880733945,0.863303443083031,11.977207977208,13,25,62,9,0,17,0,65,0,0,0,0,0,0,0,0,0,17,0,0,0,0,2,0,1249,571,1834,99,235,117.529760297363,1
hysets_11042400,1.10169553015267,21.4528886302964,19.4726111190843,0,-0.92879588070114,0.190436642287206,0.0565404887398179,1.45936395759717,0.84653295913478,10.9733806566105,13.5562214278045,24.4437785721955,62.5562214278045,11,0,0,0,52.0059928502405,0,0,0,0,0,0,0,3.66866428341351,5.21889286097749,39.1064500053685,0,0,0,0,0,0,1102.13184270529,604.866428341351,1790.30137146538,92,328.928085797114,341.682055476557,2
hysets_11123000,1.15489766582246,24.9023944144019,21.5624250973507,0,-0.929916487868203,0.204180846336008,0.0502430008898624,1.50718685831622,0.878499555068793,13.5379746835443,13.2988365854899,27.3093303655015,59.4593776903283,3,0,0,0,99.6445413371156,0,0,0,0,0.0675446413196271,0,0,0,0.120013541377983,0.0104937800116712,0,0,0,0,0,0,1025.56240923265,519.09138308955,1871.63148101674,165.039779748257,291.687050939912,559.942330884414,1
